Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
948124,1130SREI17B,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A07QI0,Finance (including NBFCs),Debentures and Bonds
948137,950HDFC2017,Housing Development Finance Corporation Ltd,Active,F ,1000000,INE001A07JC4,Housing Finance ,Debentures and Bonds
948141,11SIL2022,Simplex Infrastructures Ltd,Active,F ,1000000,INE059B07013,Construction &amp; Engineering,Debentures and Bonds
948149,975ILFS2017,IL&amp;FS Financial Services Ltd,Active,F ,1000,INE121H07869,Financial Institutions,Debentures and Bonds
948156,1375PLL17C,Peninsula Land Ltd,Active,F ,200000,INE138A07058,Realty,Debentures and Bonds
948163,1375PLL17F,Peninsula Land Ltd,Active,F ,200000,INE138A07082,Realty,Debentures and Bonds
948164,13PLL2017G,Peninsula Land Ltd,Active,F ,200000,INE138A07041,Realty,Debentures and Bonds
948170,1021BFL2022,Bajaj Finance Ltd,Active,F ,1000000,INE296A08656,Finance (including NBFCs),Debentures and Bonds
948180,945HDFC2017,Housing Development Finance Corporation Ltd,Active,F ,1000000,INE001A07JD2,Housing Finance ,Debentures and Bonds
948200,1150SREI17,SREI Infrastructure Finance Ltd,Active,F ,100000,INE872A08CC1,Finance (including NBFCs),Debentures and Bonds
948201,1150SREI17B,SREI Infrastructure Finance Ltd,Active,F ,100000,INE872A08CE7,Finance (including NBFCs),Debentures and Bonds
948202,HDFC28AUG12,Housing Development Finance Corporation Ltd,Active,F ,1000000,INE001A07JF7,Housing Finance ,Debentures and Bonds
948203,1150SREI22,SREI Infrastructure Finance Ltd,Active,F ,100000,INE872A08CF4,Finance (including NBFCs),Debentures and Bonds
948204,1210FLCIL19,First Leasing Company of India Ltd,Active,F ,100000,INE492B08048,Finance (including NBFCs),Debentures and Bonds
948205,12FLCIL17,First Leasing Company of India Ltd,Active,F ,100000,INE492B08055,Finance (including NBFCs),Debentures and Bonds
948206,1210FLCI19,First Leasing Company of India Ltd,Active,F ,100000,INE492B08063,Finance (including NBFCs),Debentures and Bonds
948207,12FLCIL17A,First Leasing Company of India Ltd,Active,F ,100000,INE492B08022,Finance (including NBFCs),Debentures and Bonds
948208,12FLCIL17B,First Leasing Company of India Ltd,Active,F ,100000,INE492B08030,Finance (including NBFCs),Debentures and Bonds
948209,1150SREI22C,SREI Infrastructure Finance Ltd,Active,F ,100000,INE872A08CD9,Finance (including NBFCs),Debentures and Bonds
948214,1075SCUF17,Shriram City Union Finance Ltd,Active,F ,1000000,INE722A07372,Finance (including NBFCs),Debentures and Bonds
948215,1150SREI17A,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A07QF6,Finance (including NBFCs),Debentures and Bonds
948216,1125SREI17B,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A07QE9,Finance (including NBFCs),Debentures and Bonds
948217,1140SREI22C,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A07QD1,Finance (including NBFCs),Debentures and Bonds
948218,975ILFS17A,IL&amp;FS Financial Services Ltd,Active,F ,1000,INE121H07877,Financial Institutions,Debentures and Bonds
948219,1075SCUF17A,Shriram City Union Finance Ltd,Active,F ,1000000,INE722A07406,Finance (including NBFCs),Debentures and Bonds
948222,12BSL2022,Bhushan Steel Ltd,Active,F ,1000000,INE824B07382,Iron &amp; Steel/Interm.Products,Debentures and Bonds
948223,12BSL2018,Bhushan Steel Ltd,Active,F ,1000000,INE824B07390,Iron &amp; Steel/Interm.Products,Debentures and Bonds
948224,10HDB2017,HDB Financial Services Ltd,Active,F ,500000,INE756I07142,Financial Institutions,Debentures and Bonds
948228,1090GUJ22,Gujarat NRE Coke Ltd,Active,F ,1000000,INE110D07127,Coal,Debentures and Bonds
948228,1090GUJ22,Gujarat NRE Coke Ltd,Active,F ,1000000,INE110D07127,Coal,Debentures and Bonds
948235,1425SCNL18A,Satin Creditcare Network Ltd,Active,F ,2500000,INE836B07048,Finance (including NBFCs),Debentures and Bonds
948236,1425SCNL18B,Satin Creditcare Network Ltd,Active,F ,2500000,INE836B07030,Finance (including NBFCs),Debentures and Bonds
948242,950HDFC17B,Housing Development Finance Corporation Ltd,Active,F ,1000000,INE001A07JK7,Housing Finance ,Debentures and Bonds
948244,1125WCL19A,Welspun Corp Ltd,Active,F ,1000000,INE191B07097,Construction &amp; Engineering,Debentures and Bonds
948245,1115WCL19B,Welspun Corp Ltd,Active,F ,1000000,INE191B07105,Construction &amp; Engineering,Debentures and Bonds
948247,1150MFL22A,Magma Fincorp Ltd,Active,F ,1000000,INE511C08803,Finance (including NBFCs),Debentures and Bonds
948248,1150MFL18B,Magma Fincorp Ltd,Active,F ,1000000,INE511C08811,Finance (including NBFCs),Debentures and Bonds
948249,1115WCL19C,Welspun Corp Ltd,Active,F ,1000000,INE191B07113,Construction &amp; Engineering,Debentures and Bonds
948250,1115WCL19D,Welspun Corp Ltd,Active,F ,1000000,INE191B07121,Construction &amp; Engineering,Debentures and Bonds
948257,9JK200720,JK Lakshmi Cement Ltd,Active,F ,100,INE786A07310,Cement &amp; Cement Products,Debentures and Bonds
948273,SREI1130,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A07QL4,Finance (including NBFCs),Debentures and Bonds
948274,1140SREI,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A07QM2,Finance (including NBFCs),Debentures and Bonds
948280,971HDB2017,HDB Financial Services Ltd,Active,F ,500000,INE756I07159,Financial Institutions,Debentures and Bonds
948282,KMPL2144,Kotak Mahindra Prime Ltd,Active,F ,1000000,INE916D08DS4,Other Financial Services,Debentures and Bonds
948283,20APIP2019,Ansal Phalak Infrastructure Pvt. Ltd,Active,F ,10000000,INE893N07010,Realty,Debentures and Bonds
948287,954ILFS2022,IL&amp;FS Financial Services Ltd,Active,F ,1000,INE121H07885,Financial Institutions,Debentures and Bonds
948307,930HDFC17A,Housing Development Finance Corporation Ltd,Active,F ,1000000,INE001A07JN1,Housing Finance ,Debentures and Bonds
948310,920HDFC2017,Housing Development Finance Corporation Ltd,Active,F ,1000000,INE001A07JQ4,Housing Finance ,Debentures and Bonds
948314,ECL26SEP12,ECL Finance Ltd,Active,F ,1000000,INE804I07HU0,Electric Utilities,Debentures and Bonds
948322,1020MPFC21,Madhya Pradesh Financial Corporation,Active,F ,100000,INE348F08035,Other Financial Services,Debentures and Bonds
948328,1155SREI17,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A07QJ8,Finance (including NBFCs),Debentures and Bonds
948335,9HDFC2017,Housing Development Finance Corp.Ltd,Active,F ,1000000,INE001A07JS0,Housing Finance ,Debentures and Bonds
948348,18EKF17,Ess Kay Fincorp Private Ltd,Active,F ,100000,INE124N08026,Other Financial Services,Debentures and Bonds
948351,ZCHDFC2017C,Housing Development Finance Corp.Ltd,Active,F ,1000000,INE001A07JV4,Housing Finance ,Debentures and Bonds
948355,1046STFC17B,Shriram Transport Finance Co. Ltd,Active,F ,1000000,INE721A07DR8,Finance (including NBFCs),Debentures and Bonds
948363,1025IFCI22,IFCI Venture Capital Funds Ltd,Active,F ,100000,INE727M09067,Other Financial Services,Debentures and Bonds
948364,1025IFCI17A,IFCI Venture Capital Funds Ltd,Active,F ,100000,INE727M09059,Other Financial Services,Debentures and Bonds
948371,1002MMFS22A,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D08LA8,Finance (including NBFCs),Debentures and Bonds
948372,1002MMFS19B,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D08LB6,Finance (including NBFCs),Debentures and Bonds
948380,950BFL2017,Bajaj Finance Ltd,Active,F ,10000000,INE296A07849,Finance (including NBFCs),Debentures and Bonds
948387,1148SREI17C,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A07QP5,Finance (including NBFCs),Debentures and Bonds
948388,1155SREI19D,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A07QR1,Finance (including NBFCs),Debentures and Bonds
948389,1135SREI22E,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A07QS9,Finance (including NBFCs),Debentures and Bonds
948390,1150SREI17F,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A08CG2,Finance (including NBFCs),Debentures and Bonds
948391,1170SREI22G,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A08CH0,Finance (including NBFCs),Debentures and Bonds
948392,1150SREI18H,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A08CI8,Finance (including NBFCs),Debentures and Bonds
948393,1170SREI22I,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A08CJ6,Finance (including NBFCs),Debentures and Bonds
948394,1150SREI18J,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A08CK4,Finance (including NBFCs),Debentures and Bonds
948395,1170SREI22K,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A08CL2,Finance (including NBFCs),Debentures and Bonds
948396,1130SREI17L,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A07QT7,Finance (including NBFCs),Debentures and Bonds
948403,PLL30OCT12C,Peninsula Land Ltd,Active,F ,500000,INE138A07157,Realty,Debentures and Bonds
948407,PLL26SEP12G,Peninsula Land Ltd,Active,F ,1000000,INE138A07124,Realty,Debentures and Bonds
948419,1210FLCI19A,First Leasing Co. of India Ltd,Active,F ,100000,INE492B08071,Finance (including NBFCs),Debentures and Bonds
948420,1210FLCI19B,First Leasing Co. of India Ltd,Active,F ,100000,INE492B08089,Finance (including NBFCs),Debentures and Bonds
948421,0PFL2017A,Prime Focus Ltd,Active,F ,1000000,INE367G08017,Movies &amp; Entertainment,Debentures and Bonds
948422,0PFL2018B,Prime Focus Ltd,Active,F ,1000000,INE367G08025,Movies &amp; Entertainment,Debentures and Bonds
948425,1020STFC17B,Shriram Transport Finance Co. Ltd,Active,F ,1000000,INE721A07EC8,Finance (including NBFCs),Debentures and Bonds
948427,1020STFC17D,Shriram Transport Finance Co. Ltd,Active,F ,1000000,INE721A07EG9,Finance (including NBFCs),Debentures and Bonds
948442,94VEDL2022,Vedanta Ltd,Active,F ,1000000,INE268A07103,Iron &amp; Steel/Interm.Products,Debentures and Bonds
948443,13PLL2017,Peninsula Land Ltd,Active,F ,500000,INE138A07165,Realty,Debentures and Bonds
948454,1045STFC17A,Shriram Transport Finance Co. Ltd,Active,F ,1000000,INE721A07DF3,Finance (including NBFCs),Debentures and Bonds
948459,STFC200712F,Shriram Transport Finance Co. Ltd,Active,F ,1000000,INE721A07DH9,Finance (including NBFCs),Debentures and Bonds
948478,1010RCL22A,Reliance Capital Ltd,Active,F ,1000000,INE013A07RT6,Finance (including NBFCs),Debentures and Bonds
948479,1020RCL17B,Reliance Capital Ltd,Active,F ,1000000,INE013A07RS8,Finance (including NBFCs),Debentures and Bonds
948481,1015RCL17D,Reliance Capital Ltd,Active,F ,1000000,INE013A07RN9,Finance (including NBFCs),Debentures and Bonds
948483,1015RCL17F,Reliance Capital Ltd,Active,F ,1000000,INE013A07RF5,Finance (including NBFCs),Debentures and Bonds
948485,1025RCL22H,Reliance Capital Ltd,Active,F ,1000000,INE013A07RA6,Finance (including NBFCs),Debentures and Bonds
948486,1020RCL22I,Reliance Capital Ltd,Active,F ,1000000,INE013A07QY8,Finance (including NBFCs),Debentures and Bonds
948487,10RCL2017J,Reliance Capital Ltd,Active,F ,1000000,INE013A07QR2,Finance (including NBFCs),Debentures and Bonds
948489,1020STFC17A,Shriram Transport Finance Co. Ltd,Active,F ,1000000,INE721A07EL9,Finance (including NBFCs),Debentures and Bonds
948490,STFC061112B,Shriram Transport Finance Co. Ltd,Active,F ,1000000,INE721A07EI5,Finance (including NBFCs),Debentures and Bonds
948494,1020RCL22A,Reliance Capital Ltd,Active,F ,1000000,INE013A07QQ4,Finance (including NBFCs),Debentures and Bonds
948496,1025RCL17C,Reliance Capital Ltd,Active,F ,1000000,INE013A07QN1,Finance (including NBFCs),Debentures and Bonds
948497,1020RCL22D,Reliance Capital Ltd,Active,F ,1000000,INE013A07QJ9,Finance (including NBFCs),Debentures and Bonds
948501,1025RCL17H,Reliance Capital Ltd,Active,F ,1000000,INE013A07QE0,Finance (including NBFCs),Debentures and Bonds
948503,990RCL2022J,Reliance Capital Ltd,Active,F ,1000000,INE013A07QX0,Finance (including NBFCs),Debentures and Bonds
948505,11WCL2022,Welspun Corp Ltd,Active,F ,1000000,INE191B07139,Construction &amp; Engineering,Debentures and Bonds
948553,955ILFS22,IL&amp;FS Financial Services Ltd,Active,F ,1000,INE121H08057,Financial Institutions,Debentures and Bonds
948558,908AIR31A,Air India Ltd,Active,F ,1000000,INE954K08055,Airlines,Debentures and Bonds
948559,908AIR31B,Air India Ltd,Active,F ,1000000,INE954K08048,Airlines,Debentures and Bonds
948560,970HDB2022,HDB Financial Services Ltd,Active,F ,1000000,INE756I08025,Financial Institutions,Debentures and Bonds
948561,940VEDL2022,Vedanta Ltd,Active,F ,1000000,INE268A07111,Iron &amp; Steel/Interm.Products,Debentures and Bonds
948569,924VEDL2022,Vedanta Ltd,Active,F ,1000000,INE268A07129,Iron &amp; Steel/Interm.Products,Debentures and Bonds
948573,935ISEC2023,ICICI Securities Primary Dealership Ltd,Active,F ,1000000,INE849D08TQ7,Other Financial Services,Debentures and Bonds
948574,14WSIIL2017,W.S. Industries (India) Ltd,Active,F ,800000,INE100D07011,Industrial Machinery,Debentures and Bonds
948575,CIFCL250912,Cholamandalam Investment and Finance Company Ltd,Active,F ,500000,INE121A08MQ2,Finance (including NBFCs),Debentures and Bonds
948578,930SAIL19B,Steel Authority of India Ltd,Active,F ,1000000,INE114A07794,Iron &amp; Steel/Interm.Products,Debentures and Bonds
948579,1010RHFL17A,Reliance Home Finance Ltd,Active,F ,1000000,INE217K07026,Housing Finance ,Debentures and Bonds
948588,1060RHFL22A,Reliance Home Finance Ltd,Active,F ,1000000,INE217K08016,Housing Finance ,Debentures and Bonds
948589,1040RHFL22B,Reliance Home Finance Ltd,Active,F ,1000000,INE217K08024,Housing Finance ,Debentures and Bonds
948590,1040RHFL22C,Reliance Home Finance Ltd,Active,F ,1000000,INE217K08032,Housing Finance ,Debentures and Bonds
948591,1060RHFL22D,Reliance Home Finance Ltd,Active,F ,1000000,INE217K08040,Housing Finance ,Debentures and Bonds
948592,1040RHFL22E,Reliance Home Finance Ltd,Active,F ,1000000,INE217K08057,Housing Finance ,Debentures and Bonds
948593,1033RHFL22F,Reliance Home Finance Ltd,Active,F ,1000000,INE217K08065,Housing Finance ,Debentures and Bonds
948594,1033RHFL22G,Reliance Home Finance Ltd,Active,F ,1000000,INE217K08073,Housing Finance ,Debentures and Bonds
948595,1033RHFL22H,Reliance Home Finance Ltd,Active,F ,1000000,INE217K08081,Housing Finance ,Debentures and Bonds
948597,930SAIL18F,Steel Authority of India Ltd,Active,F ,5000000,INE114A07737,Iron &amp; Steel/Interm.Products,Debentures and Bonds
948621,1005RCL22B,Reliance Capital Ltd,Active,F ,1000000,INE013A07TA2,Finance (including NBFCs),Debentures and Bonds
948622,115SREI2022,SREI Equipment Finance Ltd,Active,F ,1000000,INE881J08169,Financial Institutions,Debentures and Bonds
948627,1075SIL2022,Simplex Infrastructures Ltd,Active,F ,1000000,INE059BO7021,Construction &amp; Engineering,Debentures and Bonds
948628,ISEC14DEC12,ICICI Securities Primary Dealership Ltd,Active,F ,1000000,INE849D08TR5,Other Financial Services,Debentures and Bonds
948630,11EHFL2017,Edelweiss Housing Finance Ltd,Active,F ,1000000,INE530L07012,Other Financial Services,Debentures and Bonds
948636,VEDL20DEC12,Vedanta Ltd,Active,F ,1000000,INE268A07137,Iron &amp; Steel/Interm.Products,Debentures and Bonds
948637,10RHFL2022,Reliance Home Finance Ltd,Active,F ,1000000,INE217K07034,Housing Finance ,Debentures and Bonds
948641,KMPL2164,Kotak Mahindra Prime Ltd,Active,F ,1000000,INE916D08DT2,Other Financial Services,Debentures and Bonds
948643,910JPL2017B,Jagran Prakashan Ltd,Active,F ,1000000,INE199G07032,Publishing,Debentures and Bonds
948645,15PRLPPL22,Parsvnath Rail Land Project Pvt Ltd,Active,F ,10000000,INE187O07031,Realty,Debentures and Bonds
948650,0GIPL2017E,Goswami Infratech Pvt Ltd,Active,F ,1000000,INE219O07057,Realty,Debentures and Bonds
948653,1309PLL17C,Peninsula Land Ltd,Active,F ,500000,INE138A07231,Realty,Debentures and Bonds
948656,908AIR2031,Air India Ltd,Active,F ,1000000,INE954K08063,Airlines,Debentures and Bonds
948662,1678GKFSP18,Grameen Koota Financial Services Pvt. Ltd,Active,F ,5000000,INE741K08015,Other Financial Services,Debentures and Bonds
948666,10RCL2017A,Reliance Capital Ltd,Active,F ,1000000,INE013A07TC8,Finance (including NBFCs),Debentures and Bonds
948667,10RCL2017B,Reliance Capital Ltd,Active,F ,1000000,INE013A07TD6,Finance (including NBFCs),Debentures and Bonds
948668,1075RCL22C,Reliance Capital Ltd,Active,F ,1000000,INE013A08192,Finance (including NBFCs),Debentures and Bonds
948669,106RCL2022D,Reliance Capital Ltd,Active,F ,1000000,INE013A08200,Finance (including NBFCs),Debentures and Bonds
948670,106RCL2022E,Reliance Capital Ltd,Active,F ,1000000,INE013A08218,Finance (including NBFCs),Debentures and Bonds
948671,1220RFL22,Religare Finvest Ltd,Active,F ,1000000,INE958G08955,Other Financial Services,Debentures and Bonds
948677,915AXIS2022,AXIS Bank Ltd,Active,F ,1000000,INE238A08344,Banks,Debentures and Bonds
948679,945MMFSL17,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D07IU4,Finance (including NBFCs),Debentures and Bonds
948684,105APSEZ17E,Adani Ports and Special Economic Zone Ltd,Active,F ,750000,INE742F07080,Marine Port &amp; Services,Debentures and Bonds
948685,105APSEZ18F,Adani Ports and Special Economic Zone Ltd,Active,F ,1000000,INE742F07098,Marine Port &amp; Services,Debentures and Bonds
948688,105APSEZ21I,Adani Ports and Special Economic Zone Ltd,Active,F ,1000000,INE742F07122,Marine Port &amp; Services,Debentures and Bonds
948690,10RHFL2018,Reliance Home Finance Ltd,Active,F ,1000000,INE217K07042,Housing Finance ,Debentures and Bonds
948691,10RCL2017,Reliance Capital Ltd,Active,F ,1000000,INE013A07TF1,Finance (including NBFCs),Debentures and Bonds
948692,940ILFS2022,Infrastructure Leasing &amp; Financial Services Ltd,Active,F ,1000,INE871D07MU0,Other Financial Services,Debentures and Bonds
948702,939HDB2018,HDB Financial Services Ltd,Active,F ,1000000,INE756I07191,Financial Institutions,Debentures and Bonds
948707,1065STFC22A,Shriram Transport Finance Co. Ltd,Active,F ,1000000,INE721A08BK5,Finance (including NBFCs),Debentures and Bonds
948708,1060STFC18B,Shriram Transport Finance Co. Ltd,Active,F ,1000000,INE721A08BJ7,Finance (including NBFCs),Debentures and Bonds
948713,MMFSL110113,Mahindra &amp; Mahindra Financial Services Ltd,Active,F ,1000000,INE774D07IV2,Finance (including NBFCs),Debentures and Bonds
948714,1135SREI18A,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A07RA5,Finance (including NBFCs),Debentures and Bonds
948715,1145SREI20B,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A07RB3,Finance (including NBFCs),Debentures and Bonds
948716,1150SREI18C,SREI Infrastructure Finance Ltd,Active,F ,1000000,INE872A08CM0,Finance (including NBFCs),Debentures and Bonds
948718,SIL31DEC12,Simplex Infrastructures Ltd,Active,F ,1000000,INE059B07039,Construction &amp; Engineering,Debentures and Bonds
948721,RHFL08JAN13,Reliance Home Finance Ltd,Active,F ,1000000,INE217K07059,Housing Finance ,Debentures and Bonds
948722,1115SCUF19,Shriram-City Union Finance Ltd,Active,F ,1000000,INE722A08081,Finance (including NBFCs),Debentures and Bonds
948723,1230FLCI22,First Leasing Co. of India Ltd,Active,F ,1000000,INE492B08105,Finance (including NBFCs),Debentures and Bonds
